slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
ripple,XRP,XRP,2017-06-06,2,0.294028,0.294537,0.276248,0.284548,132720000,10989725765,0.4538,0.02
ripple,XRP,XRP,2017-06-07,2,0.284677,0.298379,0.278874,0.279783,145839008,10805693394,0.0466,0.02
ripple,XRP,XRP,2017-06-08,2,0.280902,0.29857,0.276441,0.289678,103152000,11115200953,0.5982,0.02
ripple,XRP,XRP,2017-06-09,2,0.289695,0.299493,0.285884,0.286019,102482000,10962073248,0.0099,0.01
ripple,XRP,XRP,2017-06-10,2,0.285806,0.288991,0.257879,0.260874,156720992,9998356391,0.0963,0.03
ripple,XRP,XRP,2017-06-11,2,0.259445,0.277735,0.259113,0.272759,114566000,10453865432,0.7328,0.02
ripple,XRP,XRP,2017-06-12,2,0.273075,0.28329,0.247476,0.253964,149942000,9733521096,0.1812,0.04
ripple,XRP,XRP,2017-06-13,2,0.253823,0.274659,0.2522,0.266153,111937000,10200681358,0.6213,0.02
ripple,XRP,XRP,2017-06-14,2,0.265823,0.307854,0.263202,0.278447,431096000,10671865889,0.3414,0.04
ripple,XRP,XRP,2017-06-15,2,0.278196,0.278923,0.240868,0.259266,191548000,9927365495,0.4835,0.04
ripple,XRP,XRP,2017-06-16,2,0.259473,0.266211,0.252408,0.262068,88152400,10034654836,0.6998,0.01
ripple,XRP,XRP,2017-06-17,2,0.262358,0.270717,0.258105,0.268351,121948000,10275232611,0.8124,0.01
ripple,XRP,XRP,2017-06-18,2,0.268085,0.289468,0.265078,0.2846,232512000,10897411230,0.8004,0.02
ripple,XRP,XRP,2017-06-19,2,0.283977,0.296068,0.280233,0.296068,164955008,11336524062,1,0.02
ripple,XRP,XRP,2017-06-20,2,0.292194,0.339533,0.290147,0.324427,793609984,12422397868,0.6941,0.05
ripple,XRP,XRP,2017-06-21,2,0.324623,0.32776,0.283614,0.296366,358492992,11347934563,0.2889,0.04
ripple,XRP,XRP,2017-06-22,2,0.299886,0.305852,0.291519,0.297848,194551008,11405013271,0.4416,0.01
ripple,XRP,XRP,2017-06-23,2,0.297718,0.320751,0.295551,0.319978,177220992,12252401682,0.9693,0.03
ripple,XRP,XRP,2017-06-24,2,0.319188,0.327117,0.306487,0.31111,313710016,11912833655,0.2241,0.02
ripple,XRP,XRP,2017-06-25,2,0.310816,0.311157,0.289148,0.298423,158844992,11427030819,0.4214,0.02
ripple,XRP,XRP,2017-06-26,2,0.29877,0.30198,0.260819,0.277288,280100000,10617742338,0.4001,0.04
ripple,XRP,XRP,2017-06-27,2,0.277288,0.27881,0.251052,0.276306,186951008,10580140195,0.9098,0.03
ripple,XRP,XRP,2017-06-28,2,0.275391,0.28149,0.26784,0.280455,126278000,10739011163,0.9242,0.01
ripple,XRP,XRP,2017-06-29,2,0.280565,0.280873,0.264175,0.265421,89745296,10163338439,0.0746,0.02
ripple,XRP,XRP,2017-06-30,2,0.26606,0.26916,0.262242,0.26293,67764496,10067954592,0.0995,0.01
ripple,XRP,XRP,2017-07-01,2,0.262855,0.263053,0.252966,0.254744,53611000,9754501291,0.1763,0.01
ripple,XRP,XRP,2017-07-02,2,0.254512,0.259951,0.250944,0.259449,54095000,9934662271,0.9443,0.01
ripple,XRP,XRP,2017-07-03,2,0.258977,0.262354,0.255666,0.259959,60367800,9954190879,0.6419,0.01
ripple,XRP,XRP,2017-07-04,2,0.259841,0.262258,0.254387,0.254709,56008900,9753161093,0.0409,0.01
ripple,XRP,XRP,2017-07-05,2,0.255125,0.261713,0.254275,0.256523,73292096,9822621670,0.3022,0.01
ripple,XRP,XRP,2017-07-06,2,0.256374,0.257148,0.253303,0.254641,43845800,9750557278,0.348,0
ripple,XRP,XRP,2017-07-07,2,0.254858,0.255431,0.238892,0.23948,88408000,9170021548,0.0356,0.02
ripple,XRP,XRP,2017-07-08,2,0.239741,0.239741,0.221769,0.236134,124578000,9041898564,0.7993,0.02
ripple,XRP,XRP,2017-07-09,2,0.236884,0.248501,0.233416,0.233416,82755000,8937822572,0,0.02
ripple,XRP,XRP,2017-07-10,2,0.234067,0.234067,0.185418,0.203165,119367000,7779469800,0.3648,0.05
ripple,XRP,XRP,2017-07-11,2,0.196415,0.20332,0.168265,0.185019,271415008,7084634278,0.4779,0.04
ripple,XRP,XRP,2017-07-12,2,0.184198,0.205898,0.177162,0.205354,153023008,7863289648,0.9811,0.03
ripple,XRP,XRP,2017-07-13,2,0.205873,0.230452,0.193357,0.200809,216750000,7689255291,0.2009,0.04
ripple,XRP,XRP,2017-07-14,2,0.200819,0.201156,0.183369,0.190769,97037600,7304809757,0.416,0.02
ripple,XRP,XRP,2017-07-15,2,0.190976,0.191167,0.167118,0.170589,131779000,6532089552,0.1443,0.02
ripple,XRP,XRP,2017-07-16,2,0.16948,0.172575,0.11977,0.148056,257944000,5669269711,0.5357,0.05
ripple,XRP,XRP,2017-07-17,2,0.150146,0.179604,0.141425,0.177889,312684992,6811616683,0.9551,0.04
ripple,XRP,XRP,2017-07-18,2,0.179668,0.195807,0.165966,0.188718,295840992,7226274121,0.7624,0.03
ripple,XRP,XRP,2017-07-19,2,0.188498,0.188533,0.158188,0.168388,147778000,6447810207,0.3361,0.03
ripple,XRP,XRP,2017-07-20,2,0.170017,0.192918,0.167718,0.188295,183292000,7210076864,0.8165,0.03
ripple,XRP,XRP,2017-07-21,2,0.18943,0.190708,0.181098,0.182608,104722000,6992313742,0.1571,0.01
ripple,XRP,XRP,2017-07-22,2,0.182168,0.195009,0.181447,0.19332,83913800,7402491088,0.8755,0.01
ripple,XRP,XRP,2017-07-23,2,0.193568,0.204121,0.188722,0.195058,195682000,7469041520,0.4115,0.02
ripple,XRP,XRP,2017-07-24,2,0.194979,0.195279,0.189835,0.192002,56632800,7359876265,0.3981,0.01
ripple,XRP,XRP,2017-07-25,2,0.19228,0.192734,0.169797,0.178104,166807008,6827134104,0.3622,0.02
ripple,XRP,XRP,2017-07-26,2,0.177582,0.180872,0.16906,0.173822,76584600,6662995240,0.4031,0.01
ripple,XRP,XRP,2017-07-27,2,0.17521,0.176602,0.17198,0.173457,34575100,6649142909,0.3196,0
ripple,XRP,XRP,2017-07-28,2,0.173211,0.174078,0.162183,0.165937,74649800,6360878067,0.3156,0.01
ripple,XRP,XRP,2017-07-29,2,0.165218,0.171566,0.155475,0.169871,80897000,6511680446,0.8947,0.02
ripple,XRP,XRP,2017-07-30,2,0.169494,0.170411,0.164094,0.165082,40621700,6328103275,0.1564,0.01
ripple,XRP,XRP,2017-07-31,2,0.16505,0.169535,0.162002,0.167386,57273800,6416422716,0.7147,0.01
ripple,XRP,XRP,2017-08-01,2,0.168024,0.178332,0.166124,0.177053,119957000,6786988703,0.8952,0.01
ripple,XRP,XRP,2017-08-02,2,0.177531,0.179655,0.171618,0.173113,53441400,6635956326,0.186,0.01
ripple,XRP,XRP,2017-08-03,2,0.173218,0.175969,0.17173,0.174612,31479000,6695294919,0.6799,0
ripple,XRP,XRP,2017-08-04,2,0.174555,0.176053,0.172224,0.173743,45170000,6661974120,0.3967,0
ripple,XRP,XRP,2017-08-05,2,0.173865,0.187844,0.173267,0.184737,114270000,7083526318,0.7869,0.01
ripple,XRP,XRP,2017-08-06,2,0.185398,0.189486,0.180298,0.180444,74161600,6918916205,0.0159,0.01
ripple,XRP,XRP,2017-08-07,2,0.179716,0.181847,0.177605,0.179021,58052100,6864352918,0.3338,0
ripple,XRP,XRP,2017-08-08,2,0.179602,0.194391,0.178487,0.192586,180028000,7384487133,0.8865,0.02
ripple,XRP,XRP,2017-08-09,2,0.192527,0.192914,0.180629,0.182947,97805400,7014890841,0.1887,0.01
ripple,XRP,XRP,2017-08-10,2,0.183168,0.1835,0.180013,0.180399,48162800,6918778293,0.1107,0
ripple,XRP,XRP,2017-08-11,2,0.180175,0.182631,0.177627,0.179307,54059700,6876897208,0.3357,0.01
ripple,XRP,XRP,2017-08-12,2,0.179221,0.182599,0.173242,0.173853,65229300,6667721897,0.0653,0.01
ripple,XRP,XRP,2017-08-13,2,0.173545,0.174147,0.162625,0.168092,110199000,6446772326,0.4745,0.01
ripple,XRP,XRP,2017-08-14,2,0.168376,0.180054,0.165289,0.169991,84388304,6518108026,0.3185,0.01
ripple,XRP,XRP,2017-08-15,2,0.16979,0.16979,0.158244,0.161221,100614000,6181832532,0.2578,0.01
ripple,XRP,XRP,2017-08-16,2,0.161238,0.161726,0.153087,0.160431,107920000,6151540897,0.8501,0.01
ripple,XRP,XRP,2017-08-17,2,0.160787,0.161001,0.155909,0.157498,56084300,6039078409,0.3121,0.01
ripple,XRP,XRP,2017-08-18,2,0.157117,0.168716,0.154162,0.158883,146539008,6092184630,0.3244,0.01
ripple,XRP,XRP,2017-08-19,2,0.159553,0.162348,0.152305,0.155057,87062096,5945481091,0.274,0.01
ripple,XRP,XRP,2017-08-20,2,0.154569,0.161205,0.153432,0.158735,68542800,6086509741,0.6822,0.01
ripple,XRP,XRP,2017-08-21,2,0.15841,0.205684,0.154856,0.191918,447088992,7358873447,0.7292,0.05
ripple,XRP,XRP,2017-08-22,2,0.194971,0.254659,0.171483,0.239286,1450040064,9175144549,0.8152,0.08
ripple,XRP,XRP,2017-08-23,2,0.240987,0.297662,0.219992,0.246827,1770400000,9464295460,0.3455,0.08
ripple,XRP,XRP,2017-08-24,2,0.252371,0.288783,0.212543,0.218958,1342360064,8395690931,0.0841,0.08
ripple,XRP,XRP,2017-08-25,2,0.2172,0.232184,0.203022,0.217828,504484000,8352362390,0.5077,0.03
ripple,XRP,XRP,2017-08-26,2,0.218256,0.229086,0.210324,0.212577,184120992,8151018876,0.1201,0.02
ripple,XRP,XRP,2017-08-27,2,0.212617,0.212617,0.197717,0.202995,193971008,7783608183,0.3542,0.01
ripple,XRP,XRP,2017-08-28,2,0.203425,0.23626,0.19661,0.224508,542467968,8608499253,0.7036,0.04
ripple,XRP,XRP,2017-08-29,2,0.224026,0.225926,0.214867,0.218564,269769984,8380583457,0.3343,0.01
ripple,XRP,XRP,2017-08-30,2,0.218871,0.229805,0.217476,0.228006,181186000,8742626012,0.8541,0.01
ripple,XRP,XRP,2017-08-31,2,0.227558,0.261038,0.225907,0.25563,432574016,9801836301,0.8461,0.04
ripple,XRP,XRP,2017-09-01,2,0.255803,0.256162,0.243833,0.248479,283576000,9527639487,0.3768,0.01
ripple,XRP,XRP,2017-09-02,2,0.249348,0.24968,0.217774,0.226669,329928000,8691360296,0.2788,0.03
ripple,XRP,XRP,2017-09-03,2,0.227229,0.236443,0.218662,0.228811,186526000,8773492805,0.5708,0.02
ripple,XRP,XRP,2017-09-04,2,0.228781,0.228781,0.19596,0.204968,239612992,7859260583,0.2745,0.03
ripple,XRP,XRP,2017-09-05,2,0.20511,0.218674,0.190232,0.215189,242636000,8251172991,0.8775,0.03
ripple,XRP,XRP,2017-09-06,2,0.214951,0.22686,0.214805,0.226186,163296992,8672840220,0.9441,0.01
ripple,XRP,XRP,2017-09-07,2,0.226382,0.22721,0.219618,0.22364,103080000,8575216799,0.5298,0.01
ripple,XRP,XRP,2017-09-08,2,0.223615,0.224308,0.206103,0.211518,151328992,8110412747,0.2974,0.02
ripple,XRP,XRP,2017-09-09,2,0.211293,0.211892,0.206395,0.209995,51185500,8052015076,0.6549,0.01
ripple,XRP,XRP,2017-09-10,2,0.209606,0.216529,0.197605,0.213031,117091000,8168426980,0.8152,0.02
ripple,XRP,XRP,2017-09-11,2,0.212513,0.220057,0.210353,0.214441,138339008,8222491797,0.4213,0.01
ripple,XRP,XRP,2017-09-12,2,0.21486,0.220623,0.207608,0.209303,94519504,8025481138,0.1302,0.01
ripple,XRP,XRP,2017-09-13,2,0.20963,0.209674,0.196179,0.200778,105471000,7698599886,0.3408,0.01
ripple,XRP,XRP,2017-09-14,2,0.200427,0.20201,0.164167,0.164167,152532992,6294793490,0,0.04
ripple,XRP,XRP,2017-09-15,2,0.165035,0.189184,0.150973,0.181358,289414016,6953962476,0.7952,0.04
ripple,XRP,XRP,2017-09-16,2,0.181925,0.187417,0.172279,0.179082,84495200,6866691892,0.4494,0.02
ripple,XRP,XRP,2017-09-17,2,0.178377,0.181121,0.171017,0.178393,49161100,6840272985,0.73,0.01
ripple,XRP,XRP,2017-09-18,2,0.178309,0.190019,0.178309,0.189768,88397904,7276434186,0.9786,0.01
ripple,XRP,XRP,2017-09-19,2,0.189819,0.19068,0.181334,0.184041,54046100,7056839004,0.2896,0.01
ripple,XRP,XRP,2017-09-20,2,0.18371,0.186229,0.180333,0.182078,34521600,6981570042,0.296,0.01
ripple,XRP,XRP,2017-09-21,2,0.180981,0.182109,0.171148,0.171754,43583200,6585708219,0.0553,0.01
ripple,XRP,XRP,2017-09-22,2,0.171567,0.17587,0.169291,0.17351,37244700,6653040005,0.6413,0.01
ripple,XRP,XRP,2017-09-23,2,0.173371,0.178672,0.171527,0.177882,32476700,6820679282,0.8894,0.01
ripple,XRP,XRP,2017-09-24,2,0.178175,0.178939,0.174165,0.175787,20566500,6740348933,0.3398,0
ripple,XRP,XRP,2017-09-25,2,0.175519,0.183665,0.174939,0.181487,35622600,6958908832,0.7504,0.01
ripple,XRP,XRP,2017-09-26,2,0.181968,0.191247,0.180085,0.186119,70000704,7136517507,0.5406,0.01
ripple,XRP,XRP,2017-09-27,2,0.185297,0.207687,0.185098,0.203299,249934000,7795264711,0.8057,0.02
ripple,XRP,XRP,2017-09-28,2,0.202532,0.203271,0.191344,0.196131,117962000,7520416052,0.4014,0.01
ripple,XRP,XRP,2017-09-29,2,0.196105,0.196203,0.187172,0.193606,72291200,7423597852,0.7124,0.01
ripple,XRP,XRP,2017-09-30,2,0.193824,0.199826,0.193497,0.197529,54729300,7574020743,0.6371,0.01
ripple,XRP,XRP,2017-10-01,2,0.197622,0.207185,0.19617,0.206532,51345500,7919230352,0.9407,0.01
ripple,XRP,XRP,2017-10-02,2,0.206077,0.206556,0.199444,0.202676,77412304,7771376497,0.4544,0.01
ripple,XRP,XRP,2017-10-03,2,0.203209,0.204808,0.19873,0.203318,48703100,7795993244,0.7549,0.01
ripple,XRP,XRP,2017-10-04,2,0.203218,0.217024,0.202647,0.214774,123573000,8235260297,0.8435,0.01
ripple,XRP,XRP,2017-10-05,2,0.215583,0.241023,0.215583,0.237016,404299008,9088104028,0.8425,0.03
ripple,XRP,XRP,2017-10-06,2,0.237726,0.242424,0.233533,0.234039,167492000,9033236633,0.0569,0.01
ripple,XRP,XRP,2017-10-07,2,0.233963,0.239336,0.233478,0.23861,77950200,9209664172,0.8761,0.01
ripple,XRP,XRP,2017-10-08,2,0.238312,0.279944,0.237532,0.279944,529838016,10805038460,1,0.04
ripple,XRP,XRP,2017-10-09,2,0.278758,0.278758,0.24043,0.251825,610110016,9719725410,0.2973,0.04
ripple,XRP,XRP,2017-10-10,2,0.252825,0.26656,0.241193,0.260733,384048992,10064411507,0.7703,0.03
ripple,XRP,XRP,2017-10-11,2,0.260658,0.267843,0.25908,0.264439,161206000,10207464780,0.6115,0.01
ripple,XRP,XRP,2017-10-12,2,0.265046,0.267468,0.248414,0.248414,245004000,9588892546,0,0.02
ripple,XRP,XRP,2017-10-13,2,0.248285,0.26425,0.238867,0.260489,398688992,10037042042,0.8518,0.03
ripple,XRP,XRP,2017-10-14,2,0.26115,0.267721,0.25732,0.25732,211160000,9914935595,0,0.01
ripple,XRP,XRP,2017-10-15,2,0.257537,0.268419,0.249048,0.263983,280211008,10171671239,0.771,0.02
ripple,XRP,XRP,2017-10-16,2,0.263386,0.291359,0.24901,0.256232,963158016,9873013281,0.1705,0.04
ripple,XRP,XRP,2017-10-17,2,0.256098,0.263147,0.222939,0.232064,411264992,8941783048,0.2269,0.04
ripple,XRP,XRP,2017-10-18,2,0.231216,0.23815,0.207265,0.21852,354224992,8419911885,0.3644,0.03
ripple,XRP,XRP,2017-10-19,2,0.218229,0.23179,0.208317,0.21515,304542016,8290060599,0.2911,0.02
ripple,XRP,XRP,2017-10-20,2,0.215086,0.223822,0.208754,0.210549,182704000,8112776988,0.1191,0.02
ripple,XRP,XRP,2017-10-21,2,0.210189,0.212381,0.200774,0.211016,116807000,8130771217,0.8824,0.01
ripple,XRP,XRP,2017-10-22,2,0.210958,0.211901,0.200722,0.204177,75849504,7867254022,0.3091,0.01
ripple,XRP,XRP,2017-10-23,2,0.203504,0.203919,0.190729,0.196928,99914800,7587938897,0.47,0.01
ripple,XRP,XRP,2017-10-24,2,0.195567,0.217508,0.190455,0.206644,220080992,7962311329,0.5984,0.03
ripple,XRP,XRP,2017-10-25,2,0.207113,0.208237,0.201803,0.204604,75017504,7883706990,0.4353,0.01
ripple,XRP,XRP,2017-10-26,2,0.204444,0.206289,0.20266,0.203628,38193100,7846100208,0.2667,0
ripple,XRP,XRP,2017-10-27,2,0.203668,0.204492,0.201771,0.202785,29623000,7813618120,0.3727,0
ripple,XRP,XRP,2017-10-28,2,0.202592,0.203476,0.201401,0.201835,26864900,7777013158,0.2092,0
ripple,XRP,XRP,2017-10-29,2,0.201358,0.205209,0.200075,0.202785,62511100,7813618120,0.5279,0.01
ripple,XRP,XRP,2017-10-30,2,0.203076,0.204135,0.201946,0.202711,34835100,7810766786,0.3495,0
ripple,XRP,XRP,2017-10-31,2,0.202405,0.203778,0.200461,0.200558,43875700,7727808383,0.0292,0
ripple,XRP,XRP,2017-11-01,2,0.200247,0.201501,0.193613,0.194124,67921000,7479896462,0.0648,0.01
ripple,XRP,XRP,2017-11-02,2,0.194596,0.211848,0.183815,0.205861,197770000,7932141134,0.7864,0.03
ripple,XRP,XRP,2017-11-03,2,0.206205,0.228026,0.201728,0.208133,373401984,8019684790,0.2436,0.03
ripple,XRP,XRP,2017-11-04,2,0.208083,0.208479,0.202133,0.20375,74013200,7850801055,0.2548,0.01
ripple,XRP,XRP,2017-11-05,2,0.203274,0.205124,0.201117,0.202055,46959000,7785490097,0.2341,0
ripple,XRP,XRP,2017-11-06,2,0.201967,0.208662,0.20141,0.20599,102233000,7937111703,0.6315,0.01
ripple,XRP,XRP,2017-11-07,2,0.205103,0.211375,0.203978,0.210354,114073000,8105263338,0.862,0.01
ripple,XRP,XRP,2017-11-08,2,0.210675,0.221458,0.20806,0.217437,156959008,8378182229,0.6999,0.01
ripple,XRP,XRP,2017-11-09,2,0.217911,0.221791,0.214866,0.217488,147916992,8380147337,0.3786,0.01
ripple,XRP,XRP,2017-11-10,2,0.218256,0.219068,0.20526,0.206483,141032992,7956107751,0.0886,0.01
ripple,XRP,XRP,2017-11-11,2,0.205948,0.214456,0.205459,0.21043,134503008,8108191735,0.5525,0.01
ripple,XRP,XRP,2017-11-12,2,0.210214,0.210214,0.195389,0.197339,251175008,7603775359,0.1315,0.01
ripple,XRP,XRP,2017-11-13,2,0.197472,0.204081,0.197456,0.203442,132567000,7857514002,0.9035,0.01
ripple,XRP,XRP,2017-11-14,2,0.203679,0.213693,0.203679,0.209825,127361000,8104043784,0.6137,0.01
ripple,XRP,XRP,2017-11-15,2,0.208937,0.213105,0.208058,0.212956,100294000,8224976687,0.9705,0.01
ripple,XRP,XRP,2017-11-16,2,0.212655,0.27179,0.209287,0.227107,1022579968,8771529238,0.2851,0.06
ripple,XRP,XRP,2017-11-17,2,0.224768,0.239409,0.220273,0.226581,397071008,8751213596,0.3296,0.02
ripple,XRP,XRP,2017-11-18,2,0.226547,0.230399,0.222399,0.228627,144298000,8830236034,0.7785,0.01
ripple,XRP,XRP,2017-11-19,2,0.22814,0.236231,0.226037,0.231016,193808000,8922506124,0.4884,0.01
ripple,XRP,XRP,2017-11-20,2,0.231336,0.24343,0.230917,0.238759,214663008,9221563181,0.6267,0.01
ripple,XRP,XRP,2017-11-21,2,0.237978,0.240974,0.2272,0.233271,217851008,9009595604,0.4408,0.01
ripple,XRP,XRP,2017-11-22,2,0.232642,0.240848,0.232317,0.238859,167078000,9225420204,0.7669,0.01
ripple,XRP,XRP,2017-11-23,2,0.238991,0.250096,0.237304,0.242402,240684992,9362261033,0.3985,0.01
ripple,XRP,XRP,2017-11-24,2,0.242851,0.245388,0.238421,0.244642,211486000,9448776263,0.8929,0.01
ripple,XRP,XRP,2017-11-25,2,0.244178,0.2557,0.243584,0.252393,212592992,9748142132,0.7271,0.01
ripple,XRP,XRP,2017-11-26,2,0.252914,0.252914,0.248589,0.248818,133297000,9610065370,0.0529,0
ripple,XRP,XRP,2017-11-27,2,0.248305,0.254733,0.247861,0.253927,196735008,9807389615,0.8827,0.01
ripple,XRP,XRP,2017-11-28,2,0.254037,0.301084,0.253415,0.299152,720742976,11554108929,0.9595,0.05
ripple,XRP,XRP,2017-11-29,2,0.297867,0.297867,0.239409,0.243064,541177984,9387829374,0.0625,0.06
ripple,XRP,XRP,2017-11-30,2,0.246433,0.261524,0.229586,0.250878,270907008,9689628483,0.6667,0.03
ripple,XRP,XRP,2017-12-01,2,0.250352,0.258828,0.239438,0.255699,182992000,9875829341,0.8386,0.02
ripple,XRP,XRP,2017-12-02,2,0.255656,0.259218,0.250756,0.255492,118250000,9867834407,0.5597,0.01
ripple,XRP,XRP,2017-12-03,2,0.25553,0.263072,0.247391,0.252558,134710000,9754514905,0.3295,0.02
ripple,XRP,XRP,2017-12-04,2,0.252919,0.255362,0.24716,0.253571,104650000,9814930420,0.7816,0.01
ripple,XRP,XRP,2017-12-05,2,0.253598,0.253988,0.245234,0.246101,174591008,9533742326,0.099,0.01
ripple,XRP,XRP,2017-12-06,2,0.245416,0.245705,0.227742,0.232544,274526016,9008555737,0.2673,0.02
ripple,XRP,XRP,2017-12-07,2,0.232623,0.23376,0.22134,0.222823,275204992,8631972508,0.1194,0.01
ripple,XRP,XRP,2017-12-08,2,0.223636,0.278673,0.222168,0.252125,660172032,9767106895,0.5302,0.06
ripple,XRP,XRP,2017-12-09,2,0.252162,0.255684,0.240073,0.244708,205288992,9479778657,0.2969,0.02
ripple,XRP,XRP,2017-12-10,2,0.245548,0.245548,0.229304,0.237333,198174000,9194077464,0.4943,0.02
ripple,XRP,XRP,2017-12-11,2,0.236574,0.252777,0.235804,0.251691,176100992,9750294106,0.936,0.02
ripple,XRP,XRP,2017-12-12,2,0.252258,0.434102,0.250961,0.373541,1555040000,14470658905,0.6693,0.18
ripple,XRP,XRP,2017-12-13,2,0.372689,0.513768,0.342964,0.471063,2738759936,18248577789,0.75,0.17
ripple,XRP,XRP,2017-12-14,2,0.470648,0.892267,0.466401,0.864263,6358700032,33480809543,0.9342,0.43
ripple,XRP,XRP,2017-12-15,2,0.86176,0.86176,0.666114,0.756181,3194210048,29293805290,0.4604,0.2
ripple,XRP,XRP,2017-12-16,2,0.755493,0.815923,0.741667,0.758642,1334770048,29389142325,0.2286,0.07
ripple,XRP,XRP,2017-12-17,2,0.754125,0.765981,0.719929,0.728366,805200000,28216275976,0.1832,0.05
ripple,XRP,XRP,2017-12-18,2,0.728036,0.792014,0.689323,0.778407,1342720000,30154821523,0.8675,0.1
ripple,XRP,XRP,2017-12-19,2,0.777447,0.863536,0.756724,0.791257,1449670016,30652619534,0.3233,0.11
ripple,XRP,XRP,2017-12-20,2,0.787171,0.789044,0.730953,0.775964,1007420032,30060181792,0.7748,0.06
ripple,XRP,XRP,2017-12-21,2,0.782515,1.24,0.782515,1.19,3626109952,46218124151,0.8907,0.46
ripple,XRP,XRP,2017-12-22,2,1.17,1.38,0.741013,1.14,4644700160,44095993796,0.6244,0.64
ripple,XRP,XRP,2017-12-23,2,1.17,1.21,1.08,1.17,1497590016,45492927360,0.6923,0.13
ripple,XRP,XRP,2017-12-24,2,1.18,1.18,0.911226,1.04,754958976,40441730263,0.4791,0.27
ripple,XRP,XRP,2017-12-25,2,1.05,1.13,1,1.12,686014016,43477717045,0.9231,0.13
ripple,XRP,XRP,2017-12-26,2,1.12,1.19,1.09,1.19,938846976,46079825404,1,0.1
ripple,XRP,XRP,2017-12-27,2,1.18,1.47,1.18,1.4,2854259968,54220856694,0.7586,0.29
ripple,XRP,XRP,2017-12-28,2,1.39,1.5,1.26,1.43,2843300096,55431067579,0.7083,0.24
ripple,XRP,XRP,2017-12-29,2,1.44,2.27,1.44,2.21,7545739776,85791710178,0.9277,0.83
ripple,XRP,XRP,2017-12-30,2,2.2,2.85,2.04,2.16,8108389888,83638588508,0.1481,0.81
ripple,XRP,XRP,2017-12-31,2,2.1,2.39,1.87,2.3,4642079744,89122114461,0.8269,0.52
ripple,XRP,XRP,2018-01-01,2,2.3,2.39,2.15,2.39,1894230016,92626457504,1,0.24
ripple,XRP,XRP,2018-01-02,2,2.37,2.49,2.25,2.48,3171010048,96107944451,0.9583,0.24
ripple,XRP,XRP,2018-01-03,2,2.46,3.28,2.44,3.11,6635879936,120299378234,0.7976,0.84
ripple,XRP,XRP,2018-01-04,2,3.12,3.84,3.12,3.2,8103660032,123834712592,0.1111,0.72
ripple,XRP,XRP,2018-01-05,2,3.3,3.56,2.83,3.05,6288500224,118104418286,0.3014,0.73
ripple,XRP,XRP,2018-01-06,2,3.02,3.24,2.99,3.09,2777560064,119857751982,0.4,0.25
ripple,XRP,XRP,2018-01-07,2,3.09,3.49,3.08,3.38,2395150080,130853470856,0.7317,0.41
ripple,XRP,XRP,2018-01-08,2,3.36,3.36,2.07,2.46,3315259904,95151474965,0.3023,1.29
ripple,XRP,XRP,2018-01-09,2,2.44,2.53,1.98,2.1,3694700032,81421159857,0.2182,0.55
ripple,XRP,XRP,2018-01-10,2,2.13,2.16,1.7,1.97,4833639936,76506707920,0.587,0.46
ripple,XRP,XRP,2018-01-11,2,1.98,2.25,1.62,1.95,6296119808,75572319796,0.5238,0.63
ripple,XRP,XRP,2018-01-12,2,1.94,2.16,1.87,2.04,3330810112,79152978766,0.5862,0.29
ripple,XRP,XRP,2018-01-13,2,2.05,2.12,1.98,2.02,2130169984,78305366321,0.2857,0.14
ripple,XRP,XRP,2018-01-14,2,2.02,2.02,1.81,1.86,1978200064,72100905208,0.2381,0.21
ripple,XRP,XRP,2018-01-15,2,1.86,1.9,1.67,1.68,1838460032,64955082926,0.0435,0.23
ripple,XRP,XRP,2018-01-16,2,1.68,1.7,0.909313,1.18,5687960064,45682746768,0.3423,0.79
ripple,XRP,XRP,2018-01-17,2,1.18,1.38,0.897797,1.31,7251210240,50606491820,0.8548,0.48
ripple,XRP,XRP,2018-01-18,2,1.31,1.73,1.26,1.6,9110439936,61850140629,0.7234,0.47
ripple,XRP,XRP,2018-01-19,2,1.58,1.7,1.5,1.55,3697430016,60125086600,0.25,0.2
ripple,XRP,XRP,2018-01-20,2,1.56,1.63,1.5,1.58,2346449920,61154385624,0.6154,0.13
ripple,XRP,XRP,2018-01-21,2,1.58,1.58,1.34,1.38,2840750080,53461566645,0.1667,0.24
ripple,XRP,XRP,2018-01-22,2,1.39,1.43,1.16,1.36,2642510080,52582575495,0.7407,0.27
ripple,XRP,XRP,2018-01-23,2,1.35,1.43,1.2,1.34,2977080064,51796945678,0.6087,0.23
ripple,XRP,XRP,2018-01-24,2,1.35,1.42,1.31,1.36,1853440000,52574827666,0.4545,0.11
ripple,XRP,XRP,2018-01-25,2,1.36,1.38,1.29,1.31,986067968,50834665371,0.2222,0.09
ripple,XRP,XRP,2018-01-26,2,1.31,1.33,1.13,1.22,2037570048,47155996370,0.45,0.2
ripple,XRP,XRP,2018-01-27,2,1.22,1.24,1.19,1.22,689100992,47227276392,0.6,0.05
ripple,XRP,XRP,2018-01-28,2,1.22,1.44,1.22,1.4,1327360000,54219304278,0.8182,0.22
ripple,XRP,XRP,2018-01-29,2,1.4,1.41,1.3,1.32,1073680000,51289462908,0.1818,0.11
ripple,XRP,XRP,2018-01-30,2,1.33,1.33,1.13,1.14,1134640000,44106838439,0.05,0.2
